rank,word,count,freq_per_million
6226,sacrament,32,15.996297
6227,vacant,32,15.996297
6228,spectrum,32,15.996297
6229,tenor,32,15.996297
6230,outcomes,32,15.996297
6231,monitor,32,15.996297
6232,surveillance,32,15.996297
6233,tapes,32,15.996297
6234,vocabulary,32,15.996297
6235,garrison,32,15.996297
6236,assignment,32,15.996297
6237,burton,32,15.996297
6238,slaves,32,15.996297
6239,grid,32,15.996297
6240,tape,32,15.996297
6241,localization,32,15.996297
6242,newport,32,15.996297
6243,quincy,32,15.996297
6244,terminus,32,15.996297
6245,jumla,32,15.996297
6246,monarchy,32,15.996297
6247,citizen,32,15.996297
6248,armenia,32,15.996297
6249,irene,32,15.996297
6250,reed,32,15.996297
6251,accordance,32,15.996297
6252,greene,32,15.996297
6253,toyota,32,15.996297
6254,polo,32,15.996297
6255,ferrari,32,15.996297
6256,leigh,32,15.996297
6257,jun,32,15.996297
6258,wu,32,15.996297
6259,volleyball,32,15.996297
6260,boswell,32,15.996297
6261,walsh,32,15.996297
6262,absorbed,32,15.996297
6263,obtaining,32,15.996297
6264,exceptional,32,15.996297
6265,strand,32,15.996297
6266,atoms,32,15.996297
6267,intellectuals,32,15.996297
6268,westernization,32,15.996297
6269,wimbledon,32,15.996297
6270,natal,32,15.996297
6271,consent,32,15.996297
6272,bengal,32,15.996297
6273,mandisa,32,15.996297
6274,stark,32,15.996297
6275,taseff,32,15.996297
6276,jays,32,15.996297
6277,luxembourg,32,15.996297
6278,centimetres,32,15.996297
6279,higdon,32,15.996297
6280,doctorate,32,15.996297
6281,clips,32,15.996297
6282,commentators,32,15.996297
6283,interactive,32,15.996297
6284,dale,32,15.996297
6285,mahotella,32,15.996297
6286,tectonic,32,15.996297
6287,cones,32,15.996297
6288,castillo,32,15.996297
6289,nagar,32,15.996297
6290,ma'mun,32,15.996297
6291,hegan,32,15.996297
6292,injecting,32,15.996297
6293,morgerman,32,15.996297
6294,dworshak,32,15.996297
6295,coillard,32,15.996297
6296,gnomes,32,15.996297
6297,finalist,31,15.496413
6298,nm,31,15.496413
6299,ethan,31,15.496413
6300,shall,31,15.496413
6301,heights,31,15.496413
6302,tragedy,31,15.496413
6303,julius,31,15.496413
6304,hamlet,31,15.496413
6305,elaborate,31,15.496413
6306,technological,31,15.496413
6307,ernst,31,15.496413
6308,consistently,31,15.496413
6309,brussels,31,15.496413
6310,linear,31,15.496413
6311,flags,31,15.496413
6312,jumper,31,15.496413
6313,passion,31,15.496413
6314,clerk,31,15.496413
6315,claire,31,15.496413
6316,luxury,31,15.496413
6317,holmes,31,15.496413
6318,explosion,31,15.496413
6319,repairs,31,15.496413
6320,nsw,31,15.496413
6321,camden,31,15.496413
6322,lodge,31,15.496413
6323,provinces,31,15.496413
6324,settlements,31,15.496413
6325,augustus,31,15.496413
6326,gathered,31,15.496413
6327,fighters,31,15.496413
6328,ni,31,15.496413
6329,estonia,31,15.496413
6330,translator,31,15.496413
6331,consulting,31,15.496413
6332,careers,31,15.496413
6333,demonstrates,31,15.496413
6334,seventeen,31,15.496413
6335,fights,31,15.496413
6336,masood,31,15.496413
6337,storyline,31,15.496413
6338,refuses,31,15.496413
6339,sharon,31,15.496413
6340,sit,31,15.496413
6341,mate,31,15.496413
6342,mother's,31,15.496413
6343,fiscal,31,15.496413
6344,withdrawal,31,15.496413
6345,nicolas,31,15.496413
6346,conquest,31,15.496413
6347,yang,31,15.496413
6348,stargate,31,15.496413
6349,grammy,31,15.496413
6350,afterward,31,15.496413
6351,durham,31,15.496413
6352,consequences,31,15.496413
6353,espncricinfo,31,15.496413
6354,customers,31,15.496413
6355,fueled,31,15.496413
6356,flowering,31,15.496413
6357,breech,31,15.496413
6358,nose,31,15.496413
6359,im,31,15.496413
6360,applying,31,15.496413
6361,parking,31,15.496413
6362,consist,31,15.496413
6363,moth,31,15.496413
6364,bangladesh,31,15.496413
6365,panama,31,15.496413
6366,mentor,31,15.496413
6367,backed,31,15.496413
6368,graffiti,31,15.496413
6369,taste,31,15.496413
6370,naturally,31,15.496413
6371,tension,31,15.496413
6372,sociology,31,15.496413
6373,unveiled,31,15.496413
6374,todd,31,15.496413
6375,automatically,31,15.496413
6376,firearms,31,15.496413
6377,duck,31,15.496413
6378,nicholson,31,15.496413
6379,seizure,31,15.496413
6380,neo,31,15.496413
6381,answers,31,15.496413
6382,havana,31,15.496413
6383,ideological,31,15.496413
6384,measuring,31,15.496413
6385,trout,31,15.496413
6386,foundations,31,15.496413
6387,tight,31,15.496413
6388,elm,31,15.496413
6389,feast,31,15.496413
6390,lucas,31,15.496413
6391,lawsuit,31,15.496413
6392,player's,31,15.496413
6393,beverly,31,15.496413
6394,upstream,31,15.496413
6395,uniforms,31,15.496413
6396,pottery,31,15.496413
6397,introducing,31,15.496413
6398,panthers,31,15.496413
6399,fernando,31,15.496413
6400,secretariat,31,15.496413
6401,dealing,31,15.496413
6402,chains,31,15.496413
6403,corridor,31,15.496413
6404,decisive,31,15.496413
6405,cent,31,15.496413
6406,slavery,31,15.496413
6407,midnight,31,15.496413
6408,whatever,31,15.496413
6409,enacted,31,15.496413
6410,mortar,31,15.496413
6411,slave,31,15.496413
6412,drake,31,15.496413
6413,defunct,31,15.496413
6414,balls,31,15.496413
6415,developers,31,15.496413
6416,sikh,31,15.496413
6417,bailey,31,15.496413
6418,minerals,31,15.496413
6419,sure,31,15.496413
6420,ds,31,15.496413
6421,retreat,31,15.496413
6422,vulnerable,31,15.496413
6423,owen,31,15.496413
6424,trams,31,15.496413
6425,haven,31,15.496413
6426,convoy,31,15.496413
6427,bryan,31,15.496413
6428,frog,31,15.496413
6429,parameters,31,15.496413
6430,loaned,31,15.496413
6431,taxes,31,15.496413
6432,copa,31,15.496413
6433,pablo,31,15.496413
6434,mercedes,31,15.496413
6435,slopes,31,15.496413
6436,hay,31,15.496413
6437,decca,31,15.496413
6438,sonic,31,15.496413
6439,pixel,31,15.496413
6440,liu,31,15.496413
6441,catchment,31,15.496413
6442,enjoy,31,15.496413
6443,variable,31,15.496413
6444,tender,31,15.496413
6445,revenues,31,15.496413
6446,codex,31,15.496413
6447,iphone,31,15.496413
6448,turner's,31,15.496413
6449,graaf,31,15.496413
6450,kday,31,15.496413
6451,iola,31,15.496413
6452,kubrick's,31,15.496413
6453,gatwick,31,15.496413
6454,bawtry,31,15.496413
6455,endurance,30,14.996528
6456,promise,30,14.996528
6457,mercy,30,14.996528
6458,export,30,14.996528
6459,ethical,30,14.996528
6460,array,30,14.996528
6461,quiet,30,14.996528
6462,flew,30,14.996528
6463,nest,30,14.996528
6464,highlight,30,14.996528
6465,juliet,30,14.996528
6466,holder,30,14.996528
6467,cologne,30,14.996528
6468,aesthetic,30,14.996528
6469,aside,30,14.996528
6470,ingredients,30,14.996528
6471,quarterfinals,30,14.996528
6472,dioxide,30,14.996528
6473,coral,30,14.996528
6474,bradford,30,14.996528
6475,olivia,30,14.996528
6476,priests,30,14.996528
6477,ecclesiastical,30,14.996528
6478,camps,30,14.996528
6479,axis,30,14.996528
6480,today's,30,14.996528
6481,findings,30,14.996528
6482,comprised,30,14.996528
6483,decorations,30,14.996528
6484,hometown,30,14.996528
6485,comments,30,14.996528
6486,manuscripts,30,14.996528
6487,woman's,30,14.996528
6488,joshua,30,14.996528
6489,reveal,30,14.996528
6490,certificate,30,14.996528
6491,keys,30,14.996528
6492,framed,30,14.996528
6493,promotional,30,14.996528
6494,cellular,30,14.996528
6495,ap,30,14.996528
6496,beta,30,14.996528
6497,sometime,30,14.996528
6498,altered,30,14.996528
6499,con,30,14.996528
6500,possessed,30,14.996528
6501,emphasized,30,14.996528
6502,partnered,30,14.996528
6503,educator,30,14.996528
6504,stockholm,30,14.996528
6505,scandal,30,14.996528
6506,desk,30,14.996528
6507,concentrations,30,14.996528
6508,breast,30,14.996528
6509,inventory,30,14.996528
6510,prey,30,14.996528
6511,seasonal,30,14.996528
6512,similarities,30,14.996528
6513,highland,30,14.996528
6514,sm,30,14.996528
6515,paralympics,30,14.996528
6516,disorder,30,14.996528
6517,storey,30,14.996528
6518,paved,30,14.996528
6519,mature,30,14.996528
6520,trapped,30,14.996528
6521,wait,30,14.996528
6522,transmitted,30,14.996528
6523,suspected,30,14.996528
6524,rehabilitation,30,14.996528
6525,disabled,30,14.996528
6526,luther,30,14.996528
6527,favorable,30,14.996528
6528,inspection,30,14.996528
6529,varieties,30,14.996528
6530,comment,30,14.996528
6531,relating,30,14.996528
6532,engaging,30,14.996528
6533,disciplines,30,14.996528
6534,suggesting,30,14.996528
6535,suffrage,30,14.996528
6536,renowned,30,14.996528
6537,undertaken,30,14.996528
6538,gibson,30,14.996528
6539,brigadier,30,14.996528
6540,sandstone,30,14.996528
6541,slope,30,14.996528
6542,hydrogen,30,14.996528
6543,seagrass,30,14.996528
6544,relocate,30,14.996528
6545,mansion,30,14.996528
6546,compact,30,14.996528
6547,expelled,30,14.996528
6548,comprising,30,14.996528
6549,unions,30,14.996528
6550,usd,30,14.996528
6551,bentley,30,14.996528
6552,congressman,30,14.996528
6553,robbie,30,14.996528
6554,knocked,30,14.996528
6555,cherry,30,14.996528
6556,ethics,30,14.996528
6557,integrity,30,14.996528
6558,sutherland,30,14.996528
6559,cyclist,30,14.996528
6560,consumers,30,14.996528
6561,savings,30,14.996528
6562,accredited,30,14.996528
6563,boxer,30,14.996528
6564,relegation,30,14.996528
6565,thickness,30,14.996528
6566,ka,30,14.996528
6567,andrews,30,14.996528
6568,edges,30,14.996528
6569,independently,30,14.996528
6570,quest,30,14.996528
6571,limerick,30,14.996528
6572,clare,30,14.996528
6573,lt,30,14.996528
6574,monster,30,14.996528
6575,securities,30,14.996528
6576,seized,30,14.996528
6577,refuge,30,14.996528
6578,hallowes,30,14.996528
6579,chambers,30,14.996528
6580,cubic,30,14.996528
6581,machinery,30,14.996528
6582,notice,30,14.996528
6583,hickman,30,14.996528
6584,happens,30,14.996528
6585,linguistic,30,14.996528
6586,cardinal,30,14.996528
6587,friedrich,30,14.996528
6588,remarked,30,14.996528
6589,pipeline,30,14.996528
6590,swan,30,14.996528
6591,duxiu,30,14.996528
6592,corporations,30,14.996528
6593,meteorological,30,14.996528
6594,heroic,30,14.996528
6595,gaza,30,14.996528
6596,mineral,30,14.996528
6597,liked,30,14.996528
6598,pla,30,14.996528
6599,livery,30,14.996528
6600,finas,30,14.996528
6601,pits,30,14.996528
6602,moors,30,14.996528
6603,cooley,30,14.996528
6604,glacier,30,14.996528
6605,calming,30,14.996528
6606,halifax,30,14.996528
6607,padma,30,14.996528
6608,xcom,30,14.996528
6609,smog,30,14.996528
6610,fossae,30,14.996528
6611,nxt,30,14.996528
6612,cooperatives,30,14.996528
6613,cooperativism,30,14.996528
6614,knight's,30,14.996528
6615,bg,30,14.996528
6616,teragrid,30,14.996528
6617,featherweight,30,14.996528
6618,keisel,30,14.996528
6619,filmmaker,29,14.496644
6620,random,29,14.496644
6621,lux,29,14.496644
6622,detection,29,14.496644
6623,unprecedented,29,14.496644
6624,carlo,29,14.496644
6625,ton,29,14.496644
6626,loving,29,14.496644
6627,counterpart,29,14.496644
6628,sustainable,29,14.496644
6629,ecological,29,14.496644
6630,conferences,29,14.496644
6631,develops,29,14.496644
6632,continent,29,14.496644
6633,jefferson,29,14.496644
6634,solomon,29,14.496644
6635,granite,29,14.496644
6636,ruler,29,14.496644
6637,sa,29,14.496644
6638,spotted,29,14.496644
6639,geologic,29,14.496644
6640,greenhouse,29,14.496644
6641,plateau,29,14.496644
6642,metals,29,14.496644
6643,democrat,29,14.496644
6644,lolita,29,14.496644
6645,trigger,29,14.496644
6646,instructions,29,14.496644
6647,consolidated,29,14.496644
6648,mit,29,14.496644
6649,editors,29,14.496644
6650,reprinted,29,14.496644
6651,blow,29,14.496644
6652,rovers,29,14.496644
6653,beast,29,14.496644
6654,achieving,29,14.496644
6655,sleeping,29,14.496644
6656,sketch,29,14.496644
6657,telugu,29,14.496644
6658,unanimous,29,14.496644
6659,retaining,29,14.496644
6660,reviewer,29,14.496644
6661,exam,29,14.496644
6662,withdrawn,29,14.496644
6663,riley,29,14.496644
6664,boyfriend,29,14.496644
6665,freely,29,14.496644
6666,explored,29,14.496644
6667,preparing,29,14.496644
6668,shoes,29,14.496644
6669,warned,29,14.496644
6670,ming,29,14.496644
6671,crafts,29,14.496644
6672,ludwig,29,14.496644
6673,johnston,29,14.496644
6674,methodist,29,14.496644
6675,pastor,29,14.496644
6676,suggestion,29,14.496644
6677,profession,29,14.496644
6678,herald,29,14.496644
6679,bore,29,14.496644
6680,julia,29,14.496644
6681,derivative,29,14.496644
6682,canada's,29,14.496644
6683,invested,29,14.496644
6684,breakthrough,29,14.496644
6685,errors,29,14.496644
6686,integral,29,14.496644
6687,enhanced,29,14.496644
6688,controls,29,14.496644
6689,generations,29,14.496644
6690,nordic,29,14.496644
6691,explorer,29,14.496644
6692,mechanics,29,14.496644
6693,examinations,29,14.496644
6694,determining,29,14.496644
6695,projected,29,14.496644
6696,empirical,29,14.496644
6697,punishment,29,14.496644
6698,inferior,29,14.496644
6699,perceived,29,14.496644
6700,tina,29,14.496644
6701,heading,29,14.496644
6702,counsel,29,14.496644
6703,threshold,29,14.496644
6704,geoffrey,29,14.496644
6705,simplified,29,14.496644
6706,observations,29,14.496644
6707,addressed,29,14.496644
6708,catholics,29,14.496644
6709,hahn,29,14.496644
6710,timothy,29,14.496644
6711,willing,29,14.496644
6712,theologian,29,14.496644
6713,penguin,29,14.496644
6714,celebrate,29,14.496644
6715,activism,29,14.496644
6716,advocates,29,14.496644
6717,penn,29,14.496644
6718,patriotic,29,14.496644
6719,occurring,29,14.496644
6720,instances,29,14.496644
6721,depends,29,14.496644
6722,playable,29,14.496644
6723,strengthen,29,14.496644
6724,shed,29,14.496644
6725,clients,29,14.496644
6726,violations,29,14.496644
6727,confederation,29,14.496644
6728,directions,29,14.496644
6729,capturing,29,14.496644
6730,perkins,29,14.496644
6731,crust,29,14.496644
6732,chandler,29,14.496644
6733,enfield,29,14.496644
6734,disputed,29,14.496644
6735,responsibilities,29,14.496644
6736,rectangular,29,14.496644
6737,accessories,29,14.496644
6738,reward,29,14.496644
6739,goulburn,29,14.496644
6740,chaired,29,14.496644
6741,snake,29,14.496644
6742,phrase,29,14.496644
6743,luck,29,14.496644
6744,handbook,29,14.496644
6745,aggressive,29,14.496644
6746,riverside,29,14.496644
6747,martha,29,14.496644
6748,alberto,29,14.496644
6749,si,29,14.496644
6750,avon,29,14.496644
6751,treasure,29,14.496644
6752,trick,29,14.496644
6753,capt,29,14.496644
6754,markings,29,14.496644
6755,subordinate,29,14.496644
6756,lineup,29,14.496644
6757,procedure,29,14.496644
6758,bdc,29,14.496644
6759,kick,29,14.496644
6760,who's,29,14.496644
6761,relay,29,14.496644
6762,constable,29,14.496644
6763,orca,29,14.496644
6764,pleasant,29,14.496644
6765,potassium,29,14.496644
6766,reliant,29,14.496644
6767,semiconductor,29,14.496644
6768,murders,29,14.496644
6769,misyar,29,14.496644
6770,dre,29,14.496644
6771,gerald,29,14.496644
6772,carmen,29,14.496644
6773,trek,29,14.496644
6774,householder,29,14.496644
6775,',29,14.496644
6776,investor,29,14.496644
6777,dish,29,14.496644
6778,kazakhstan,29,14.496644
6779,wwf,29,14.496644
6780,kosovo,29,14.496644
6781,proto,29,14.496644
6782,mahmoud,29,14.496644
6783,hana,29,14.496644
6784,hersholt,29,14.496644
6785,laser,29,14.496644
6786,atari,29,14.496644
6787,ava,29,14.496644
6788,arcs,29,14.496644
6789,elysium,29,14.496644
6790,lafee,29,14.496644
6791,eriskay,29,14.496644
6792,mesmer,29,14.496644
6793,konte,29,14.496644
6794,ballet,28,13.99676
6795,edmund,28,13.99676
6796,leslie,28,13.99676
6797,granada,28,13.99676
6798,monte,28,13.99676
6799,foil,28,13.99676
6800,hal,28,13.99676
6801,investments,28,13.99676
6802,forgotten,28,13.99676
6803,harmony,28,13.99676
6804,freshman,28,13.99676
6805,galleries,28,13.99676
6806,peaks,28,13.99676
6807,rides,28,13.99676
6808,bars,28,13.99676
6809,isn't,28,13.99676
6810,nottingham,28,13.99676
6811,russians,28,13.99676
6812,atmospheric,28,13.99676
6813,emotional,28,13.99676
6814,coleman,28,13.99676
6815,lotus,28,13.99676
6816,rca,28,13.99676
6817,platinum,28,13.99676
6818,log,28,13.99676
6819,fortress,28,13.99676
6820,villagers,28,13.99676
6821,realm,28,13.99676
6822,publish,28,13.99676
6823,franco,28,13.99676
6824,leather,28,13.99676
6825,prestigious,28,13.99676
6826,expect,28,13.99676
6827,retford,28,13.99676
6828,generic,28,13.99676
6829,marking,28,13.99676
6830,feelings,28,13.99676
6831,inclusion,28,13.99676
6832,landscapes,28,13.99676
6833,ahmed,28,13.99676
6834,stick,28,13.99676
6835,i've,28,13.99676
6836,bloom,28,13.99676
6837,calcium,28,13.99676
6838,membrane,28,13.99676
6839,guidelines,28,13.99676
6840,weakness,28,13.99676
6841,allegedly,28,13.99676
6842,invented,28,13.99676
6843,developer,28,13.99676
6844,howley,28,13.99676
6845,princeton,28,13.99676
6846,denver,28,13.99676
6847,utility,28,13.99676
6848,cluj,28,13.99676
6849,lucius,28,13.99676
6850,turcius,28,13.99676
6851,leipzig,28,13.99676
6852,speeds,28,13.99676
6853,chef,28,13.99676
6854,pretty,28,13.99676
6855,performer,28,13.99676
6856,pin,28,13.99676
6857,lacks,28,13.99676
6858,rendering,28,13.99676
6859,lacked,28,13.99676
6860,formats,28,13.99676
6861,tin,28,13.99676
6862,contrary,28,13.99676
6863,nme,28,13.99676
6864,void,28,13.99676
6865,portable,28,13.99676
6866,clothes,28,13.99676
6867,climbs,28,13.99676
6868,intact,28,13.99676
6869,locals,28,13.99676
6870,limestone,28,13.99676
6871,advised,28,13.99676
6872,imposed,28,13.99676
6873,quantities,28,13.99676
6874,progressed,28,13.99676
6875,facts,28,13.99676
6876,rabbi,28,13.99676
6877,neighborhoods,28,13.99676
6878,meat,28,13.99676
6879,mowlam,28,13.99676
6880,stance,28,13.99676
6881,zoo,28,13.99676
6882,encounters,28,13.99676
6883,reserves,28,13.99676
6884,investors,28,13.99676
6885,sparks,28,13.99676
6886,touched,28,13.99676
6887,mounds,28,13.99676
6888,newman,28,13.99676
6889,divinity,28,13.99676
6890,teaches,28,13.99676
6891,ml,28,13.99676
6892,freshwater,28,13.99676
6893,groundwater,28,13.99676
6894,crops,28,13.99676
6895,mg,28,13.99676
6896,fisheries,28,13.99676
6897,acquire,28,13.99676
6898,shelf,28,13.99676
6899,purely,28,13.99676
6900,boer,28,13.99676
6901,unclear,28,13.99676
6902,incorporate,28,13.99676
6903,collegiate,28,13.99676
6904,quarterly,28,13.99676
6905,bigger,28,13.99676
6906,verdict,28,13.99676
6907,poorly,28,13.99676
6908,johns,28,13.99676
6909,glenn,28,13.99676
6910,palmer,28,13.99676
6911,hunting,28,13.99676
6912,flooded,28,13.99676
6913,professionally,28,13.99676
6914,redesignated,28,13.99676
6915,provisional,28,13.99676
6916,drill,28,13.99676
6917,telegraph,28,13.99676
6918,prisoner,28,13.99676
6919,marched,28,13.99676
6920,entities,28,13.99676
6921,universidad,28,13.99676
6922,informal,28,13.99676
6923,renewed,28,13.99676
6924,characteristic,28,13.99676
6925,coloured,28,13.99676
6926,consort,28,13.99676
6927,warrior,28,13.99676
6928,websites,28,13.99676
6929,withdraw,28,13.99676
6930,forth,28,13.99676
6931,fencing,28,13.99676
6932,salts,28,13.99676
6933,triangle,28,13.99676
6934,prohibited,28,13.99676
6935,patricia,28,13.99676
6936,variables,28,13.99676
6937,demonstration,28,13.99676
6938,intel,28,13.99676
6939,obvious,28,13.99676
6940,mask,28,13.99676
6941,familiar,28,13.99676
6942,centered,28,13.99676
6943,wise,28,13.99676
6944,slovak,28,13.99676
6945,sophie,28,13.99676
6946,experiments,28,13.99676
6947,equity,28,13.99676
6948,kursk,28,13.99676
6949,isaac,28,13.99676
6950,auditory,28,13.99676
6951,presidents,28,13.99676
6952,destroyer,28,13.99676
